Date,Open,High,Low,Close
2/18/2013,"5,888.65","5,911.00","5,878.45","5,888.65"
2/15/2013,"5,869.95","5,899.95","5,853.90","5,869.95"
2/14/2013,"5,933.20","5,940.20","5,884.55","5,933.20"
2/13/2013,"5,943.15","5,969.50","5,922.95","5,943.15"
2/12/2013,"5,894.35","5,927.65","5,886.45","5,894.35"
2/11/2013,"5,920.05","5,924.15","5,879.10","5,920.05"
2/8/2013,"5,929.10","5,953.70","5,883.65","5,929.10"
2/7/2013,"5,936.45","5,978.50","5,927.60","5,936.45"
2/6/2013,"5,988.05","5,990.90","5,953.15","5,988.05"
2/5/2013,"5,948.20","5,970.35","5,946.90","5,948.20"
2/4/2013,"6,025.20","6,038.50","5,981.25","6,025.20"
2/1/2013,"6,040.95","6,052.95","5,983.20","6,040.95"
1/31/2013,"6,045.65","6,058.05","6,025.15","6,045.65"
1/30/2013,"6,065.00","6,071.95","6,044.15","6,065.00"
1/29/2013,"6,064.70","6,111.80","6,042.45","6,064.70"
1/28/2013,"6,082.10","6,088.40","6,061.40","6,082.10"
1/25/2013,"6,024.50","6,080.55","6,014.45","6,024.50"
1/24/2013,"6,046.20","6,065.30","6,007.85","6,046.20"
1/23/2013,"6,052.85","6,069.80","6,021.15","6,052.85"
1/22/2013,"6,080.15","6,101.30","6,040.50","6,080.15"
1/21/2013,"6,085.75","6,094.35","6,065.10","6,085.75"
1/18/2013,"6,059.85","6,083.40","6,048.30","6,059.85"
1/17/2013,"6,001.25","6,053.20","5,988.10","6,001.25"
1/16/2013,"6,049.00","6,055.95","5,992.05","6,049.00"
1/15/2013,"6,037.85","6,068.50","6,018.60","6,037.85"
1/14/2013,"5,967.20","6,036.90","5,962.15","5,967.20"
1/11/2013,"6,012.40","6,018.85","5,940.60","6,012.40"
1/10/2013,"5,998.80","6,005.15","5,947.30","5,998.80"
1/9/2013,"6,006.20","6,020.10","5,958.45","6,006.20"
1/8/2013,"5,983.45","6,007.05","5,964.40","5,983.45"
1/7/2013,"6,042.15","6,042.15","5,977.15","6,042.15"
1/4/2013,"6,011.95","6,020.75","5,981.55","6,011.95"
1/3/2013,"6,015.80","6,017.00","5,986.55","6,015.80"
1/2/2013,"5,982.60","6,006.05","5,982.00","5,982.60"
1/1/2013,"5,937.65","5,963.90","5,935.20","5,937.65"
12/31/2012,"5,901.20","5,919.00","5,897.15","5,901.20"
12/28/2012,"5,887.15","5,915.75","5,879.50","5,887.15"
12/27/2012,"5,930.20","5,930.80","5,864.70","5,930.20"
12/26/2012,"5,864.95","5,917.30","5,859.55","5,864.95"
12/24/2012,"5,869.00","5,871.90","5,844.70","5,869.00"
12/21/2012,"5,888.00","5,888.00","5,841.65","5,888.00"
12/20/2012,"5,934.45","5,937.60","5,881.45","5,934.45"
12/19/2012,"5,917.30","5,939.40","5,910.80","5,917.30"
12/18/2012,"5,873.60","5,905.80","5,823.15","5,873.60"
12/17/2012,"5,860.50","5,886.05","5,850.15","5,860.50"
12/14/2012,"5,846.90","5,886.10","5,839.15","5,846.90"
12/13/2012,"5,900.35","5,907.45","5,841.35","5,900.35"
12/12/2012,"5,917.80","5,924.60","5,874.25","5,917.80"
12/11/2012,"5,923.80","5,965.15","5,865.45","5,923.80"
12/10/2012,"5,916.05","5,919.95","5,888.10","5,916.05"
12/7/2012,"5,934.00","5,949.85","5,888.65","5,934.00"
12/6/2012,"5,926.30","5,942.55","5,838.90","5,926.30"
12/5/2012,"5,906.60","5,917.80","5,891.35","5,906.60"
12/4/2012,"5,866.80","5,894.95","5,859.00","5,866.80"
12/3/2012,"5,878.25","5,899.15","5,854.60","5,878.25"
11/30/2012,"5,836.00","5,885.25","5,827.85","5,836.00"
11/29/2012,"5,736.70","5,833.50","5,736.10","5,736.70"
11/27/2012,"5,658.50","5,733.20","5,658.00","5,658.50"
11/26/2012,"5,648.65","5,649.20","5,623.45","5,648.65"
11/23/2012,"5,635.45","5,637.75","5,593.55","5,635.45"
11/22/2012,"5,628.60","5,643.35","5,608.00","5,628.60"
11/21/2012,"5,582.50","5,620.20","5,561.40","5,582.50"
11/20/2012,"5,604.80","5,613.70","5,548.35","5,604.80"
11/19/2012,"5,577.30","5,592.75","5,549.25","5,577.30"
11/16/2012,"5,624.80","5,650.15","5,559.80","5,624.80"
11/15/2012,"5,650.35","5,651.65","5,603.55","5,650.35"
11/13/2012,"5,689.70","5,698.25","5,660.35","5,689.70"
11/12/2012,"5,688.45","5,718.90","5,665.75","5,688.45"
11/9/2012,"5,731.10","5,751.70","5,677.75","5,731.10"
11/8/2012,"5,709.00","5,744.50","5,693.95","5,709.00"
11/7/2012,"5,718.60","5,777.30","5,711.40","5,718.60"
11/6/2012,"5,694.10","5,730.80","5,693.65","5,694.10"
11/5/2012,"5,693.05","5,709.20","5,679.50","5,693.05"
11/2/2012,"5,696.35","5,711.30","5,682.55","5,696.35"
11/1/2012,"5,609.85","5,649.75","5,601.95","5,609.85"
10/31/2012,"5,596.75","5,624.40","5,583.05","5,596.75"
10/30/2012,"5,656.35","5,689.90","5,589.90","5,656.35"
10/29/2012,"5,665.20","5,698.30","5,645.10","5,665.20"
10/26/2012,"5,683.55","5,697.20","5,641.75","5,683.55"
10/25/2012,"5,688.80","5,718.75","5,685.70","5,688.80"
10/23/2012,"5,715.65","5,720.80","5,681.45","5,715.65"
10/22/2012,"5,667.60","5,721.55","5,658.05","5,667.60"
10/19/2012,"5,703.30","5,711.70","5,660.00","5,703.30"
10/18/2012,"5,675.30","5,722.50","5,650.55","5,675.30"
10/17/2012,"5,681.10","5,684.35","5,633.90","5,681.10"
10/16/2012,"5,705.60","5,714.00","5,635.60","5,705.60"
10/15/2012,"5,674.25","5,693.70","5,651.05","5,674.25"
10/12/2012,"5,681.70","5,725.00","5,659.35","5,681.70"
10/11/2012,"5,663.50","5,721.10","5,636.95","5,663.50"
10/10/2012,"5,671.15","5,686.50","5,647.05","5,671.15"
10/9/2012,"5,708.15","5,728.65","5,677.90","5,708.15"
10/8/2012,"5,751.85","5,751.85","5,666.20","5,751.85"
10/5/2012,"5,815.00","5,815.35","4,888.20","5,815.00"
10/4/2012,"5,751.55","5,807.25","5,751.35","5,751.55"
10/3/2012,"5,727.70","5,743.25","5,715.80","5,727.70"
10/1/2012,"5,704.75","5,722.95","5,694.00","5,704.75"
9/28/2012,"5,684.80","5,735.15","5,683.45","5,684.80"
9/27/2012,"5,673.75","5,693.70","5,639.70","5,673.75"
9/26/2012,"5,653.40","5,672.80","5,638.65","5,653.40"
9/25/2012,"5,674.90","5,702.70","5,652.45","5,674.90"
9/24/2012,"5,691.95","5,709.85","5,662.75","5,691.95"
9/21/2012,"5,577.00","5,720.00","5,575.45","5,577.00"
9/20/2012,"5,536.95","5,581.35","5,534.90","5,536.95"
9/18/2012,"5,602.40","5,620.55","5,586.45","5,602.40"
9/17/2012,"5,631.75","5,652.20","5,585.15","5,631.75"
9/14/2012,"5,528.35","5,586.65","5,526.95","5,528.35"
9/13/2012,"5,435.20","5,447.45","5,421.85","5,435.20"
9/12/2012,"5,404.45","5,435.55","5,393.95","5,404.45"
9/11/2012,"5,336.10","5,393.35","5,332.10","5,336.10"
9/10/2012,"5,361.90","5,375.45","5,349.10","5,361.90"
9/7/2012,"5,309.45","5,347.15","5,309.20","5,309.45"
9/6/2012,"5,217.65","5,260.60","5,217.65","5,217.65"
9/5/2012,"5,243.90","5,259.50","5,215.70","5,243.90"
9/4/2012,"5,249.15","5,278.35","5,233.20","5,249.15"
9/3/2012,"5,276.50","5,295.80","5,243.15","5,276.50"
8/31/2012,"5,298.20","5,303.25","5,238.90","5,298.20"
8/30/2012,"5,268.60","5,342.80","5,255.05","5,268.60"
8/29/2012,"5,343.85","5,345.50","5,282.70","5,343.85"
8/28/2012,"5,348.05","5,359.25","5,312.60","5,348.05"
8/27/2012,"5,387.85","5,399.15","5,346.65","5,387.85"
8/24/2012,"5,392.60","5,399.65","5,371.00","5,392.60"
8/23/2012,"5,426.15","5,448.60","5,393.85","5,426.15"
8/22/2012,"5,395.75","5,433.35","5,394.80","5,395.75"
8/21/2012,"5,368.70","5,425.15","5,368.70","5,368.70"
8/17/2012,"5,368.60","5,399.95","5,341.70","5,368.60"
8/16/2012,"5,385.95","5,390.65","5,356.65","5,385.95"
8/14/2012,"5,343.25","5,387.05","5,328.80","5,343.25"
8/13/2012,"5,316.35","5,352.45","5,309.05","5,316.35"
8/10/2012,"5,308.20","5,330.10","5,294.10","5,308.20"
8/9/2012,"5,348.30","5,368.20","5,312.10","5,348.30"
8/8/2012,"5,345.25","5,377.60","5,331.05","5,345.25"
8/7/2012,"5,295.40","5,350.10","5,281.65","5,295.40"
8/6/2012,"5,260.85","5,293.20","5,260.85","5,260.85"
8/3/2012,"5,195.60","5,220.20","5,164.65","5,195.60"
8/2/2012,"5,233.10","5,236.90","5,209.95","5,233.10"
8/1/2012,"5,220.70","5,246.35","5,212.65","5,220.70"
7/31/2012,"5,214.85","5,234.55","5,154.05","5,214.85"
7/30/2012,"5,129.75","5,206.60","5,129.75","5,129.75"
7/27/2012,"5,124.30","5,149.95","5,077.50","5,124.30"
7/26/2012,"5,126.30","5,126.30","5,032.40","5,126.30"
7/25/2012,"5,118.40","5,121.60","5,076.60","5,118.40"
7/24/2012,"5,128.80","5,144.00","5,103.25","5,128.80"
7/23/2012,"5,163.25","5,164.20","5,108.10","5,163.25"
7/20/2012,"5,233.55","5,238.70","5,197.50","5,233.55"
7/19/2012,"5,249.85","5,257.75","5,233.15","5,249.85"
7/18/2012,"5,199.10","5,222.85","5,169.05","5,199.10"
7/17/2012,"5,228.05","5,236.70","5,181.70","5,228.05"
7/16/2012,"5,232.35","5,246.85","5,190.45","5,232.35"
7/13/2012,"5,242.75","5,267.15","5,216.85","5,242.75"
7/12/2012,"5,240.00","5,261.75","5,217.70","5,240.00"
7/11/2012,"5,315.25","5,336.45","5,300.25","5,315.25"
7/10/2012,"5,286.60","5,348.55","5,284.55","5,286.60"
7/9/2012,"5,283.70","5,300.60","5,257.75","5,283.70"
7/6/2012,"5,324.70","5,327.20","5,287.75","5,324.70"
7/5/2012,"5,297.05","5,333.65","5,288.85","5,297.05"
7/4/2012,"5,310.40","5,317.65","5,273.30","5,310.40"
7/3/2012,"5,298.85","5,317.00","5,265.95","5,298.85"
7/2/2012,"5,283.85","5,302.15","5,263.35","5,283.85"
6/29/2012,"5,191.25","5,286.25","5,189.00","5,191.25"
6/28/2012,"5,148.95","5,159.05","5,125.30","5,148.95"
6/27/2012,"5,149.45","5,160.10","5,129.25","5,149.45"
6/26/2012,"5,107.45","5,134.55","5,095.50","5,107.45"
6/25/2012,"5,158.50","5,194.60","5,105.65","5,158.50"
6/22/2012,"5,101.75","5,159.80","5,094.00","5,101.75"
6/21/2012,"5,097.35","5,170.40","5,093.45","5,097.35"
6/20/2012,"5,114.55","5,141.70","5,100.70","5,114.55"
6/19/2012,"5,050.80","5,113.60","5,048.10","5,050.80"
6/18/2012,"5,174.00","5,190.20","5,041.70","5,174.00"
6/15/2012,"5,069.55","5,146.20","5,069.15","5,069.55"
6/14/2012,"5,105.10","5,130.00","5,047.60","5,105.10"
6/13/2012,"5,117.55","5,144.90","5,095.45","5,117.55"
6/12/2012,"5,015.50","5,128.90","5,015.15","5,015.50"
6/11/2012,"5,096.70","5,124.45","5,040.70","5,096.70"
6/8/2012,"5,044.25","5,084.45","4,994.80","5,044.25"
6/7/2012,"5,035.35","5,059.65","5,007.75","5,035.35"
6/6/2012,"4,886.65","5,010.45","4,886.15","4,886.65"
6/5/2012,"4,869.45","4,898.95","4,847.70","4,869.45"
6/4/2012,"4,797.30","4,858.30","4,770.35","4,797.30"
6/1/2012,"4,910.85","4,925.00","4,831.75","4,910.85"
5/31/2012,"4,896.10","4,949.25","4,883.55","4,896.10"
5/30/2012,"4,964.25","4,982.25","4,944.90","4,964.25"
5/29/2012,"5,005.35","5,020.15","4,982.15","5,005.35"
5/28/2012,"4,931.70","4,994.95","4,931.30","4,931.70"
5/25/2012,"4,905.95","4,935.80","4,889.35","4,905.95"
5/24/2012,"4,863.40","4,931.90","4,830.15","4,863.40"
5/23/2012,"4,843.00","4,853.75","4,803.95","4,843.00"
5/22/2012,"4,954.70","4,956.35","4,849.90","4,954.70"
5/21/2012,"4,888.50","4,937.50","4,888.50","4,888.50"
5/18/2012,"4,796.40","4,908.50","4,788.95","4,796.40"
5/17/2012,"4,878.60","4,922.25","4,850.20","4,878.60"
5/16/2012,"4,875.30","4,882.25","4,837.05","4,875.30"
5/15/2012,"4,869.85","4,955.20","4,868.55","4,869.85"
5/14/2012,"4,934.35","4,957.20","4,874.50","4,934.35"
5/11/2012,"4,938.85","4,976.25","4,906.15","4,938.85"
5/10/2012,"4,984.15","5,039.30","4,950.30","4,984.15"
5/9/2012,"4,967.90","5,016.25","4,956.45","4,967.90"
5/8/2012,"5,114.70","5,119.95","4,983.60","5,114.70"
5/7/2012,"5,017.80","5,124.75","4,988.00","5,017.80"
5/4/2012,"5,166.65","5,177.20","5,070.60","5,166.65"
5/3/2012,"5,211.20","5,217.30","5,180.65","5,211.20"
5/2/2012,"5,254.30","5,279.60","5,226.45","5,254.30"
4/30/2012,"5,201.45","5,262.15","5,201.45","5,201.45"
4/27/2012,"5,189.00","5,223.05","5,154.30","5,189.00"
4/26/2012,"5,214.75","5,215.60","5,179.05","5,214.75"
4/25/2012,"5,222.20","5,236.10","5,160.65","5,222.20"
4/24/2012,"5,215.90","5,232.35","5,180.35","5,215.90"
4/23/2012,"5,277.40","5,310.55","5,187.15","5,277.40"
4/20/2012,"5,313.95","5,336.15","5,245.45","5,313.95"
4/19/2012,"5,320.60","5,342.45","5,291.30","5,320.60"
4/18/2012,"5,320.70","5,342.00","5,293.45","5,320.70"
4/17/2012,"5,266.60","5,298.20","5,208.35","5,266.60"
4/16/2012,"5,190.60","5,233.50","5,183.50","5,190.60"
4/13/2012,"5,255.70","5,306.75","5,185.40","5,255.70"
4/12/2012,"5,246.75","5,290.60","5,246.75","5,246.75"
4/11/2012,"5,209.45","5,263.65","5,190.80","5,209.45"
4/10/2012,"5,254.10","5,255.80","5,211.85","5,254.10"
4/9/2012,"5,282.50","5,287.90","5,228.00","5,282.50"
4/4/2012,"5,328.65","5,338.40","5,305.30","5,328.65"
4/3/2012,"5,353.20","5,378.75","5,344.45","5,353.20"
4/2/2012,"5,296.35","5,331.55","5,278.80","5,296.35"
3/30/2012,"5,206.60","5,307.10","5,203.65","5,206.60"
3/29/2012,"5,145.95","5,194.30","5,135.95","5,145.95"
3/28/2012,"5,231.70","5,236.55","5,169.60","5,231.70"
3/27/2012,"5,242.95","5,277.95","5,184.65","5,242.95"
3/26/2012,"5,274.35","5,274.95","5,174.90","5,274.35"
3/23/2012,"5,255.65","5,312.00","5,220.00","5,255.65"
3/22/2012,"5,361.10","5,385.95","5,205.65","5,361.10"
3/21/2012,"5,267.20","5,372.35","5,256.00","5,267.20"
3/20/2012,"5,257.15","5,297.35","5,233.25","5,257.15"
3/19/2012,"5,337.35","5,340.70","5,238.55","5,337.35"
3/16/2012,"5,380.35","5,445.65","5,305.00","5,380.35"
3/15/2012,"5,462.50","5,462.50","5,362.30","5,462.50"
3/14/2012,"5,490.55","5,499.40","5,437.80","5,490.55"
3/13/2012,"5,391.05","5,438.65","5,390.80","5,391.05"
3/12/2012,"5,420.10","5,421.90","5,327.30","5,420.10"
3/9/2012,"5,294.10","5,342.30","5,291.60","5,294.10"
3/7/2012,"5,207.05","5,243.85","5,171.45","5,207.05"
3/6/2012,"5,266.00","5,382.05","5,206.40","5,266.00"
3/5/2012,"5,342.55","5,344.50","5,265.70","5,342.55"
3/2/2012,"5,369.45","5,359.35","5,359.35","5,369.45"
3/1/2012,"5,366.00","5,339.75","5,339.75","5,366.00"
2/29/2012,"5,424.95","5,385.20","5,385.20","5,424.95"
2/28/2012,"5,310.50","5,375.50","5,375.50","5,310.50"
2/27/2012,"5,448.10","5,281.20","5,281.20","5,448.10"
2/24/2012,"5,479.15","5,429.30","5,429.30","5,479.15"
2/23/2012,"5,490.05","5,483.30","5,483.30","5,490.05"
2/22/2012,"5,609.75","5,505.35","5,505.35","5,609.75"
2/21/2012,"5,561.90","5,607.15","5,607.15","5,561.90"
2/17/2012,"5,574.20","5,564.30","5,564.30","5,574.20"
2/16/2012,"5,513.75","5,521.95","5,521.95","5,513.75"
2/15/2012,"5,460.60","5,531.95","5,531.95","5,460.60"
2/14/2012,"5,380.80","5,416.05","5,416.05","5,380.80"
2/13/2012,"5,382.10","5,390.20","5,390.20","5,382.10"
2/10/2012,"5,399.80","5,381.60","5,381.60","5,399.80"
2/9/2012,"5,343.05","5,412.35","5,412.35","5,343.05"
2/8/2012,"5,343.80","5,368.15","5,368.15","5,343.80"
2/7/2012,"5,412.95","5,335.15","5,335.15","5,412.95"
2/6/2012,"5,379.45","5,361.65","5,361.65","5,379.45"
2/3/2012,"5,276.10","5,325.85","5,325.85","5,276.10"
2/2/2012,"5,272.10","5,269.90","5,269.90","5,272.10"
2/1/2012,"5,198.15","5,235.70","5,235.70","5,198.15"
1/31/2012,"5,125.25","5,199.25","5,199.25","5,125.25"
1/30/2012,"5,163.55","5,087.30","5,087.30","5,163.55"
1/27/2012,"5,216.75","5,204.70","5,204.70","5,216.75"
1/25/2012,"5,151.50","5,158.30","5,158.30","5,151.50"
1/24/2012,"5,064.80","5,127.35","5,127.35","5,064.80"
1/23/2012,"5,025.35","5,046.25","5,046.25","5,025.35"
1/20/2012,"5,044.85","5,048.60","5,048.60","5,044.85"
1/19/2012,"4,995.00","5,018.40","5,018.40","4,995.00"
1/18/2012,"4,977.75","4,955.80","4,955.80","4,977.75"
1/17/2012,"4,904.50","4,967.30","4,967.30","4,904.50"
1/16/2012,"4,844.00","4,873.90","4,873.90","4,844.00"
1/13/2012,"4,861.95","4,866.00","4,866.00","4,861.95"
1/12/2012,"4,840.95","4,831.25","4,831.25","4,840.95"
1/11/2012,"4,863.15","4,860.95","4,860.95","4,863.15"
1/10/2012,"4,771.85","4,849.55","4,849.55","4,771.85"
1/9/2012,"4,742.80","4,742.80","4,742.80","4,742.80"
1/6/2012,"4,724.15","4,754.10","4,754.10","4,724.15"
1/5/2012,"4,749.00","4,749.95","4,749.95","4,749.00"
1/4/2012,"4,774.95","4,749.65","4,749.65","4,774.95"
1/3/2012,"4,675.80","4,765.30","4,765.30","4,675.80"
1/2/2012,"4,640.20","4,636.75","4,636.75","4,640.20"
12/30/2011,"4,659.95","4,624.30","4,624.30","4,659.95"
12/29/2011,"4,681.15","4,646.25","4,646.25","4,681.15"
12/28/2011,"4,756.20","4,705.80","4,705.80","4,756.20"
12/27/2011,"4,780.20","4,750.50","4,750.50","4,780.20"
12/26/2011,"4,718.15","4,779.00","4,779.00","4,718.15"
12/23/2011,"4,763.20","4,714.00","4,714.00","4,763.20"
12/22/2011,"4,636.90","4,733.85","4,733.85","4,636.90"
12/21/2011,"4,636.45","4,693.15","4,693.15","4,636.45"
12/20/2011,"4,635.80","4,544.20","4,544.20","4,635.80"
12/19/2011,"4,623.15","4,613.10","4,613.10","4,623.15"
12/16/2011,"4,752.50","4,651.60","4,651.60","4,752.50"
12/15/2011,"4,712.80","4,746.35","4,746.35","4,712.80"
12/14/2011,"4,788.70","4,763.25","4,763.25","4,788.70"
12/13/2011,"4,733.60","4,800.60","4,800.60","4,733.60"
12/12/2011,"4,906.85","4,764.60","4,764.60","4,906.85"
12/9/2011,"4,870.75","4,866.70","4,866.70","4,870.75"
12/8/2011,"5,037.40","4,943.65","4,943.65","5,037.40"
12/7/2011,"5,050.10","5,062.60","5,062.60","5,050.10"
12/5/2011,"5,036.50","5,039.15","5,039.15","5,036.50"
12/2/2011,"4,940.85","5,050.15","5,050.15","4,940.85"
12/1/2011,"4,970.85","4,936.85","4,936.85","4,970.85"
11/30/2011,"4,766.15","4,832.05","4,832.05","4,766.15"
11/29/2011,"4,864.20","4,805.10","4,805.10","4,864.20"
11/28/2011,"4,769.30","4,851.30","4,851.30","4,769.30"
11/25/2011,"4,731.30","4,710.05","4,710.05","4,731.30"
11/24/2011,"4,707.55","4,756.45","4,756.45","4,707.55"
11/23/2011,"4,779.50","4,706.45","4,706.45","4,779.50"
11/22/2011,"4,794.85","4,812.35","4,812.35","4,794.85"
11/21/2011,"4,873.80","4,778.35","4,778.35","4,873.80"
11/18/2011,"4,899.15","4,905.80","4,905.80","4,899.15"
11/17/2011,"5,027.10","4,934.75","4,934.75","5,027.10"
11/16/2011,"5,059.10","5,030.45","5,030.45","5,059.10"
11/15/2011,"5,131.20","5,068.50","5,068.50","5,131.20"
11/14/2011,"5,217.35","5,148.35","5,148.35","5,217.35"
11/11/2011,"5,159.75","5,168.85","5,168.85","5,159.75"
11/9/2011,"5,309.70","5,221.05","5,221.05","5,309.70"
11/8/2011,"5,292.25","5,289.35","5,289.35","5,292.25"
11/4/2011,"5,325.40","5,284.20","5,284.20","5,325.40"
11/3/2011,"5,241.55","5,265.75","5,265.75","5,241.55"
11/2/2011,"5,216.75","5,258.45","5,258.45","5,216.75"
11/1/2011,"5,278.60","5,257.95","5,257.95","5,278.60"
10/31/2011,"5,358.90","5,326.60","5,326.60","5,358.90"
10/28/2011,"5,341.90","5,360.70","5,360.70","5,341.90"
10/26/2011,"5,214.95","5,201.80","5,201.80","5,214.95"
10/25/2011,"5,137.90","5,191.60","5,191.60","5,137.90"
10/24/2011,"5,114.70","5,098.35","5,098.35","5,114.70"
10/21/2011,"5,106.60","5,049.95","5,049.95","5,106.60"
10/20/2011,"5,086.55","5,091.90","5,091.90","5,086.55"
10/19/2011,"5,080.45","5,139.15","5,139.15","5,080.45"
10/18/2011,"5,049.45","5,037.50","5,037.50","5,049.45"
10/17/2011,"5,156.20","5,118.25","5,118.25","5,156.20"
10/14/2011,"5,057.35","5,132.30","5,132.30","5,057.35"
10/13/2011,"5,130.80","5,077.85","5,077.85","5,130.80"
10/12/2011,"5,011.20","5,099.40","5,099.40","5,011.20"
10/11/2011,"5,019.90","4,974.35","4,974.35","5,019.90"
10/10/2011,"4,886.85","4,979.60","4,979.60","4,886.85"
10/7/2011,"4,883.65","4,888.05","4,888.05","4,883.65"
10/5/2011,"4,791.30","4,751.30","4,751.30","4,791.30"
10/4/2011,"4,823.50","4,772.15","4,772.15","4,823.50"
10/3/2011,"4,849.50","4,849.50","4,849.50","4,849.50"
9/30/2011,"4,990.15","4,943.25","4,943.25","4,990.15"
9/29/2011,"4,924.20","5,015.45","5,015.45","4,924.20"
9/28/2011,"5,005.50","4,945.90","4,945.90","5,005.50"
9/27/2011,"4,905.15","4,971.25","4,971.25","4,905.15"
9/26/2011,"4,878.60","4,835.40","4,835.40","4,878.60"
9/23/2011,"4,873.75","4,867.75","4,867.75","4,873.75"
9/22/2011,"5,054.45","4,923.65","4,923.65","5,054.45"
9/21/2011,"5,153.75","5,133.25","5,133.25","5,153.75"
9/20/2011,"5,042.55","5,140.20","5,140.20","5,042.55"
9/19/2011,"5,068.40","5,031.95","5,031.95","5,068.40"
9/16/2011,"5,123.35","5,084.25","5,084.25","5,123.35"
9/15/2011,"5,062.35","5,075.70","5,075.70","5,062.35"
9/14/2011,"4,965.05","5,012.55","5,012.55","4,965.05"
9/13/2011,"4,977.80","4,940.95","4,940.95","4,977.80"
9/12/2011,"4,981.70","4,946.80","4,946.80","4,981.70"
9/9/2011,"5,161.30","5,059.45","5,059.45","5,161.30"
9/8/2011,"5,139.20","5,153.25","5,153.25","5,139.20"
9/7/2011,"5,080.15","5,124.65","5,124.65","5,080.15"
9/6/2011,"4,993.35","5,064.30","5,064.30","4,993.35"
9/5/2011,"4,998.90","5,017.20","5,017.20","4,998.90"
9/2/2011,"5,109.80","5,040.00","5,040.00","5,109.80"
8/30/2011,"4,973.25","5,001.00","5,001.00","4,973.25"
8/29/2011,"4,806.20","4,919.60","4,919.60","4,806.20"
8/26/2011,"4,839.25","4,747.80","4,747.80","4,839.25"
8/25/2011,"4,914.65","4,839.60","4,839.60","4,914.65"
8/24/2011,"4,934.35","4,888.90","4,888.90","4,934.35"
8/23/2011,"4,925.15","4,948.90","4,948.90","4,925.15"
8/22/2011,"4,843.70","4,898.80","4,898.80","4,843.70"
8/19/2011,"4,859.30","4,845.65","4,845.65","4,859.30"
8/18/2011,"5,077.95","4,944.15","4,944.15","5,077.95"
8/17/2011,"5,030.30","5,056.60","5,056.60","5,030.30"
8/16/2011,"5,125.75","5,035.80","5,035.80","5,125.75"
8/12/2011,"5,194.40","5,072.95","5,072.95","5,194.40"
8/11/2011,"5,128.00","5,138.30","5,138.30","5,128.00"
8/10/2011,"5,196.55","5,161.00","5,161.00","5,196.55"
8/9/2011,"4,947.90","5,072.85","5,072.85","4,947.90"
8/8/2011,"5,083.85","5,118.50","5,118.50","5,083.85"
8/5/2011,"5,204.35","5,211.25","5,211.25","5,204.35"
8/4/2011,"5,412.40","5,331.80","5,331.80","5,412.40"
8/3/2011,"5,402.00","5,404.80","5,404.80","5,402.00"
8/2/2011,"5,493.20","5,456.55","5,456.55","5,493.20"
8/1/2011,"5,527.50","5,516.80","5,516.80","5,527.50"
7/29/2011,"5,479.00","5,482.00","5,482.00","5,479.00"
7/28/2011,"5,492.40","5,487.75","5,487.75","5,492.40"
7/27/2011,"5,588.55","5,546.80","5,546.80","5,588.55"
7/26/2011,"5,688.45","5,574.85","5,574.85","5,688.45"
7/25/2011,"5,633.80","5,680.30","5,680.30","5,633.80"
7/22/2011,"5,576.95","5,633.95","5,633.95","5,576.95"
7/21/2011,"5,554.60","5,541.60","5,541.60","5,554.60"
7/20/2011,"5,642.05","5,567.05","5,567.05","5,642.05"
7/19/2011,"5,569.85","5,613.55","5,613.55","5,569.85"
7/18/2011,"5,581.75","5,567.05","5,567.05","5,581.75"
7/15/2011,"5,602.95","5,581.10","5,581.10","5,602.95"
7/14/2011,"5,569.00","5,599.80","5,599.80","5,569.00"
7/13/2011,"5,542.05","5,585.45","5,585.45","5,542.05"
7/12/2011,"5,556.90","5,526.15","5,526.15","5,556.90"
7/11/2011,"5,648.05","5,616.10","5,616.10","5,648.05"
7/8/2011,"5,734.65","5,660.65","5,660.65","5,734.65"
7/7/2011,"5,633.35","5,728.95","5,728.95","5,633.35"
7/6/2011,"5,622.70","5,625.45","5,625.45","5,622.70"
7/5/2011,"5,659.85","5,632.10","5,632.10","5,659.85"
7/4/2011,"5,679.55","5,650.50","5,650.50","5,679.55"
7/1/2011,"5,705.75","5,627.20","5,627.20","5,705.75"
6/30/2011,"5,614.50","5,647.40","5,647.40","5,614.50"
6/29/2011,"5,566.50","5,600.45","5,600.45","5,566.50"
6/28/2011,"5,548.85","5,545.30","5,545.30","5,548.85"
6/27/2011,"5,441.20","5,526.60","5,526.60","5,441.20"
6/24/2011,"5,343.40","5,471.25","5,471.25","5,343.40"
6/23/2011,"5,269.10","5,320.00","5,320.00","5,269.10"
6/22/2011,"5,304.65","5,278.30","5,278.30","5,304.65"
6/21/2011,"5,280.80","5,275.85","5,275.85","5,280.80"
6/20/2011,"5,372.20","5,257.90","5,257.90","5,372.20"
6/17/2011,"5,412.50","5,366.40","5,366.40","5,412.50"
6/16/2011,"5,419.65","5,396.75","5,396.75","5,419.65"
6/15/2011,"5,494.45","5,447.50","5,447.50","5,494.45"
6/14/2011,"5,485.60","5,500.50","5,500.50","5,485.60"
6/13/2011,"5,469.85","5,482.80","5,482.80","5,469.85"
6/10/2011,"5,518.05","5,485.80","5,485.80","5,518.05"
6/9/2011,"5,523.55","5,521.05","5,521.05","5,523.55"
6/8/2011,"5,535.25","5,526.85","5,526.85","5,535.25"
6/7/2011,"5,509.15","5,556.15","5,556.15","5,509.15"
